crop_name,cultivation_type,section,topic,body,source_file,source_loc
미나리,,재배법,씨뿌림,"파종량 : 1,200~1,500 kg/10a / 모 기르기 / 종묘포 만들기 : 흙갈리, 물주기, 균일하게 정지 후 배수 / 비료 주기 : 묘판면적 10a당 퇴비 400kg,복비(21-17-17) 75kg 시용 / 묘심기 : 이랑 너비 30cm, 포기 사이 28~30cm / 묘관리 : 모 심은 후 4~5일간 줄기가 약간 묻힐 정도로 물주기 / 씨모 수확과 관리 : 본포 심기 1주일 전에 수확 길이 30~40cm로 / 2~3회 구부려서 직경 15~30cm 정도 단 묶음 / 아주심기 / 시기 : 8월 하순~9월 상순 / 거리 : 줄기를 6~9cm 절단, 3~5cm 간격으로 고루 뿌림 / 관 리 / 물 1~2cm 대고, 물 흘러대기 실시 / 싹이 나온 후 15일경 모 고르기 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 25 / 10 / 5 / 인산 / 20 / 칼리 / 4 / 3 / 밭미나리 : 질소 6.2, 인산 6.5, 칼리 4.8, 퇴비 1,500, 석회 200kg",dtl_30616.xml,절0
배추,,재배법,씨뿌림,"시기 / 봄재배 : 남부 3월 상순, 중부 3월 중순 / 가을재배 : 남부 8월 중순, 중부 8월 상순 / 씨앗량 : 0.6㎗/10a / 모 기르는 기간 : 약 1개월 / 아주심기 주수 : 3,500~4,000주/10a / 아주심기 및 관리 / 봄재배 : 남부 4월 상순, 중부 4월 중순 / 가을재배 : 남부 9월 중순, 중부 9월 상순 / 심는거리 : 이랑너비 75cm, 포기사이 45cm / 물주기 : 가물 때 물주기 / 석회 결핍시 : 염화칼슘 0.3% 엽면 비료주기 / 붕소 결핍시 : 붕소 0.2% 엽면 비료주기 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 3,000 / - / 질소 / 32.0 / 11.0 / 7.0 / 인산 / 7.8 / 칼리 / 19.8 / 8.8 / 석회 / 100 / 붕사 / 1.5",dtl_30618.xml,절0
배추,고랭지재배,재배법,씨뿌림,"시기 : 순별 분산 씨뿌림 계획에 따라 분산 씨뿌림 / 씨앗양 : 0.7㎗/10a / 용기 : 플러그 128공, 200공 트레이 및 포트 / 모 기르기 일수 : 20~30일 / 아주심는 거리 : 60~65cm×30~40cm / 아주심기 주수 : 4,000~4,500주/10a당 / 아주심기 및 관리 / 모 기르기 관리온도 : 20~22℃ / 웃거름 주기 : 아주심기 15일 후 실시 / 김매기 : 1~2회 / 물주기 : 가물 때 물주기 / 배수 : 배수로 설치 / 병충해 방제 : 적용약제 살포 / 석회 결핍 시 염화칼슘 0.3% 엽면 비료 주기 / 붕소 결핍 시 붕사 0.2% 엽면 비료 주기 / 비료 주기 기준 / 성분량 : 질소 32-인산 7.8-칼리 19.8(kg/10a) / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 3,000 / - / 요소 / 70 / 25 / 15 / 염화칼리 / 33 / 13 / 5 / 10 / 용 과 린 / 39 / 소석회 / 150 / 붕사 / 1.5 / 시기 / 아주 심기 / 후 15일 / 1회 후 / 15일 / 2회 후",dtl_30619.xml,절0
부추,,재배법,씨뿌림,"시기 : 3월 하순~4월 중순 / 씨앗양 : 파종구당 7~10립(20ℓ/10a) / 재배이랑 : 90cm / 통로 : 30~50cm / 줄사이 : 20cm / 포기 사이 : 20cm / 제 초 / 수확기 : 매 수확 이후 / 생육기 : 초관 형성 이전 / 수 확 / 수확 이후에는 웃거름 살포 / 베는 부위가 낮을수록 재생엽 끝이 깨끗함 / 분포 관리 / 습해 우려 지역 이랑 형성 후 씨뿌림 / 생육기에 너무 웃자라지 않도록 물주는 양 조절 / 꽃대신장이 시작하면 예취기로 꽃대 제거 / 씨받이 / 씨받이 시 양분소모가 많음 / 활력이 떨어진 5~6년생 씨받이 후 폐기 / 씨앗 순도 / 부추는 단위생식으로 씨앗 맺음 / 모든 씨앗은 어미그루와 유전적으로 동일 / 잡종 품종의 씨앗도 균일성 유지 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 퇴비 / 1,500 / - / 질소 / 57.0 / 19.0 / 인산 / 10.7 / 칼리 / 31.2 / 10.4 / 석회 / 200",dtl_30620.xml,절0
브로콜리,녹색꽃양배추 고랭지재배,재배법,씨뿌림,"시기 : 3월 중순~5월 중순 / 씨앗양 : 40㎖/10a / 모 기르기 / 온도관리 : 낮 25°C, 밤 10~18°C / 물주기 : 오전 중 20°C 정도의 물주기 / 아주심기 / 시기 : 5월 중순~6월 하순 / 거리 / 이랑 너비 : 80cm(1줄), 120cm(2줄) / 포기 사이 : 40~45cm / 비닐덮기(멀칭) : 두께 0.02~0.03mm, 흑색비닐 이용 / 관리 / 가물 때 물주기 / 김매기 : 제초제 사용 / 노지 또는 비가림재배 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 2,000 / - / 질소 / 12 / 7 / 2 / 1 / 인산 / 3 / 칼리 / 4 / 석회 / 200 / 붕사 / 비료주는 시기 / 15~20일 전 / 아무심기 후 / 20일경 / 1회 후 / 2회 후",dtl_30621.xml,절0
브로콜리,평야지재배,재배법,씨뿌림,"씨뿌림 : 1∼3월, 전열온상 씨뿌림 (128공 플러그트레이) / 수확 : 4∼6월 / 씨뿌림 : 9∼11월 / 수확 : 12∼4월 / 품종 선택 : 재배시기에 따른 알맞은 품종 선택이 중요 / 씨뿌림 양 : 3,000~5,000주/10a / 씨앗 소요량 : 60㎖/10a(20㎖ 1봉=2,500∼4,000립) / 관리작업 / 심는거리 / 1조식 80×30cm(4,000주/10a) / 2조식 120×35∼40cm(4,500∼4,100주/10a) / 모 기르기 기간 : 플러그묘의 경우 대체로 30∼35일, 본잎 3∼4매의 모종 이용 / 아주심기 : 아주심기가 늦어져 모가 노화되지 않도록 제때 아주심기 / 생육촉진과 잡초 방제를 위해 PE 바닥덮기 재배, 뿌리내리기까지 충분한 물주기 / 생육 초기 충해 방제를 위한 정기적 약제 살포 / 웃가름 / 아주심기 후 20∼25 일경 1차 웃거름, 김매기를 겸해 흙을 북돋움 / 2차는 1차 후 15∼20일경 생육기간이 긴 월동재배의 경우 생육 후반에 거름이 떨어지지 않게 비료량 증가 / 수확작업 / 줄기를 15∼20cm 길이로 자르고 잎줄기를 2∼3개 붙여서 수확 / 기온이 높을 때에는 약간 어린것을 수확하며 꽃봉오리 온도가 올라가지 않도록 아침에 수확 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 퇴비 / 2,000 / - / 질소(요소) / 43 / 21.5 / 인산(용인) / 75 / 염화칼리 / 33 / 17 / 16 / 붕산 / 2",dtl_30622.xml,절0
비트,,재배법,씨뿌림,"시기 / 봄재배 3~4월 / 여름재배 5~6월 / 가을재배 9~10월 / 씨앗양 : 2kg/10a / 거리 : 이랑 너비 1~1.2m, 포기 사이 10×15cm / 관리 / 솎음 : 발아 후 2~3회 실시 / 김매기 : 제초제 사용 / 물주기 : 가뭄 때 물주기 / 제4종 복비 사용 / 수확 / 잎이 7~8매, 뿌리 지름이 5~6cm 이상 자랐을 때 수확 / 봄, 여름의 수확은 저녁 때 하여 시듦 방지 / 수확이 늦어지면 섬유질이 발달하여 맛이 떨어짐 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 퇴비 / 1,500 / - / 질소 / 15 / 8~9 / 3~4 / 인산 / 11~15 / 칼리 / 25 / 4~5 / 석회 / 200 / 100 / 붕사 / 1",dtl_30623.xml,절0
상추,,재배법,씨뿌림,"씨앗량 : 0.4~0.6㎗/10a / 파종상 : 3.3㎡/10a (200공 플러그 모 기르기 시 40㎡/10a) / 모기르기 / 플러그트레이(128공, 200공) : 본잎 3~4매 시 / 시 기 : 본엽 3~5매(플러그 묘) / 이랑 너비 : 150~180cm / 포기 사이 : 20×20cm 내외 / 10a 당 주수: 약 20,000주 / 관 리 / 물주기 : 스프링롤러, 분수호스, 점적관수 / 비료주기 / 밑거름 50%(퇴비, 석회, 인산 100%), / 웃거름 10일 간격 / 고온기 빛가림 : 30% 빛가림 / 병해충 방제 / 휴경기 담수 : 선충밀도 경감 / 돌려짓기 및 유기물 시용 / 농약방제 (농약안전사용기준 준수) / 수확 후 관리 / 저온저장고 이용 : 0℃ / 표준출하규격 지켜서 수확물 포장 / 비료주기 (kg/10a) / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 7.0 / 3.5 / 1.5 / 1 / 인산 / 3.0 / 칼리 / 3.6 / 1.8 / 0.6 / 석회 / 200 / 노지재배 : 질소 20.0, 인산 5.9, 칼리 12.8, 퇴비 1,500, 석회 200kg",dtl_30624.xml,절0
생강,,재배법,종강 준비,"싱싱하고 터짐이 없는 것, 색깔이 선황색으로 선명한 것, 부패병에 걸리지 않은 것 / 소요량 / 재래종 170~180kg/10a(개당 20~30g 크기) / 중국종 200~220kg/10a(개당 25~35g 크기) / 싹 틔우기 / 좋은 점 : 출현이 빠르고 출현율도 높일 수 있음 / 방법 : 20~25℃ 되는 곳에서 모래나 흙에 생강을 묻음. 싹길이 2~3mm / 토양 함수량 50% 이상 유지 시 발아율 향상 / 아주심기 / 거리 / 재래종 : 30×30cm / 중국종 : 30×25 또는 25×25cm / 아주심기 유의사항 : 2~3cm로 얕게 심되 땅 위로 노출되지 않도록 함 / 수확 / 10월 중순~11월 상순, 저장용은 서리 내리기 전 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 퇴비 / 3,000 / - / 석회 / 150 / 질소 / 25.9 / 10.1 / 8.9 / 6.9 / 인산 / 9.2 / 칼리 / 21.9 / 7.3 / 붕사 / 2",dtl_30625.xml,절0
셀러리,양미나리,재배법,씨뿌림,"시기 ： 봄재배 3월 상순~4월 하순 / 씨앗양 : 20~30㎖/10a / 모 기르기 / 온도관리 : 낮 20~25℃ / 물주기 : 건조하지 않도록 주의 / 아주심기 / 시기 ： 5월 상순~6월 하순 / 거리 ： 이랑 너비 60cm, 포기 사이 30cm / 관 리 / 가뭄 때 물주기, 비가림재배 / 곁가지와 아랫잎 따주기 / 김매기 : 제초제 사용 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 5,000 / - / 질소 / 69 / 28 / 10 / 15 / 16 / 인산 / 40 / 칼리 / 44 / 24 / 8 / 4 / 석회 / 100 / 붕사 / 1.5 / 비료주는 / 시기 / 15~20일전 / 후 30일경 / 1회 후 / 30일경 / 2회 후",dtl_30626.xml,절0
수박,,재배법,씨뿌림,"시기 / 촉성재배 : 11월 하순~12월 하순 / 반촉성재배 : 12월 하순~1월 상순 / 노지재배 : 3월 하순~4월 하순 / 아주심기 / 촉성재배 : 1월 하순~2월 상순 / 반촉성재배 : 2월 상순~2월 하순 / 노지재배 : 4월 하순~5월 하순 / 주간거리 : 35~45×300cm / 심기주수 : 420~540주/동 / 비닐덮기 및 터널설치 / 생육온도 : 생육적온(25~30℃, 생육최저온도 10℃), / 발근온도(20~25℃), 개화·수정적온(20℃) / 개화~성숙 적산온도 : 800~1,000℃ / 엽수와 열매 달리는 수(덩굴수/300평당, 1주 1과실) / 2~3월 수확 1,550본(촉성) / 5월 수확 1,700본(반촉성) / 6월 이후 수확(노지 등) 1,900~2,000본 / 접목 육묘 / 대목(뿌리) : 박, 신토좌 / 접목방법 : 맞접 또는 합접 / 관리 : 온도 25~28℃, 습도 75~80% / 관 리 / 저온기 터널설치 / 정지 및 유인 / 식물체 생육에 알맞은 비료 주기 관리 / 열과(터진열매), 일소과, 육질악변과, 황대과 방지 / 수박 과실의 성숙기 판정 / 품 종 / 열매달림 후 일수 / 적산온도(℃) / 소과종 / 35~38 / 750 / 조생종 / 38~40 / 800 / 중생종 / 40~45 / 1,000 / 만생종 / 1,200 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 20.0 / 8.0 / 4.0 / 인산 / 5.9 / 칼리 / 12.8 / 6.4 / 석회 / 200",dtl_30627.xml,절0
시금치,,재배법,씨뿌림,"시판 씨앗은 싹틔우기 없이 씨뿌림 / 자가 채종한 가시종자는 싹틔우기 : 15~18℃ / 봄에는 쉽게 꽃대신장(추대)하므로 서양종이나 교배종 품종을 선택 / 씨뿌림 후 발아할 때까지 물을 주고 건조하지 않게 습도를 유지 / 물주기는 1주일에 1회 정도는 땅속 깊이 스며들 정도로 물주기 / 시기 / 봄 씨뿌림 : 2월 상순~5월 하순 / 여름 씨뿌림 : 6~8월 / 가을 씨뿌림 : 9~10월 / 방법 : 씨뿌림 폭을 15~20cm로 하여 파종기 이용 줄뿌림 / 씨앗양 / 환씨앗 : 6~7ℓ/10a / 각씨앗 : 15~18ℓ/10a / 이랑만들기 : 재배형태에 따라 다르나 4줄 혹은 8줄 재배 / 이랑 폭 : 1m 혹은 2m / 고랑을 깊게 파서 배수가 잘 되도록 함 / 수확 : 가을 씨뿌림 50~60일, 여름 30~35일, 봄 40일 / 수확기가 늦어지면 줄기의 마디가 신장되고 잎자루가 단단해져 상품성 떨어짐 / 관 리 / 구 분 / 최저온도(℃) / 최적온도(℃) / 최고온도(℃) / 발아 / 4 / 15~20 / 30 / 생육 / 3~4 / 25 / 1차 솎음 : 싹튼 후 1주일경 2~3cm 간격 / 2차 솎음 : 싹튼 후 2주일경 4~5cm 간격 / 생육장해 온도 : 10℃ 이하, 25℃ 이상 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 25.0 / 10.0 / 5.0 / 인산 / 5.9 / 칼리 / 11.9 / 7.9 / 1.3 / 1.4 / 석회 / 200 / 붕사 / 1.5",dtl_30628.xml,절0
신선초,,재배법,씨뿌림,"시기 / 봄재배 3~4월 / 여름재배 5~6월 / 가을재배 9~10월 / 씨앗양 : 7.2∼15ℓ/10a / 거리 : 이랑 너비 0.7m, 포기 사이 25cm / 관 리 / 솎음 : 발아 후 2~3회 실시 / 김매기 : 제초제 사용 / 물주기 : 가물 때 물주기 / 제4종 복비 사용 / 수 확 / 다 자란 잎이 3~4장 이상 남은 상태로 둠 / 봄, 여름의 수확은 저녁 때 하여 시듦 방지 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 퇴비 / 3,000 / - / 질소 / 15 / 8 / 3~4 / 인산 / 11 / 칼리 / 5 / 3 / 석회 / 150",dtl_30629.xml,절0
쑥갓,,재배법,씨뿌림,"시기 / 봄재배 3~4월 / 여름재배 5~8월 / 가을재배 9~10월 / 씨앗양 : 0.5ℓ/10a / 거리 : 이랑 너비 1~1.2m, 포기 사이 20~25cm / 관 리 / 솎음 : 발아 후 2~3회 실시 / 김매기 : 제초제 사용 / 물주기 : 가물 때 물주기 / 제4종 복비 사용 / 수 확 / 본잎 5~10장에 풀길이가 10~15cm일 때 수확 / 봄, 여름의 수확은 저녁 때 하여 시듦 방지 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 퇴비 / 1,000 / - / 질소 / 14~18 / 9~11 / 2~3 / 3~4 / 인산 / 8 / 칼리 / 7.2 / 4 / 3.2 / 석회 / 100",dtl_30630.xml,절0
아스파라거스,,재배법,씨뿌림,"평지 : 1~2월 온실(128공 플러그 트레이) / 노지 임시심기 : 5월 / 아주심기 : 이듬해 봄(5월) / 난지 : 5~6월(128공 플러그 트레이) / 하우스 아주심기 : 8~9월 / 씨앗양 : 1.5㎗/10a(1㎗=약 3,000립) / 심는 거리 : 150×30cm(2,200주/10a), 150×20cm(3,300주/10a) / 관리 작업 / 줄기세우기 : 수확 후 주당 7~10개의 양호한 줄기를 남기고 이후 생육되는 것은 수확 / 줄기 유인 : 도복되지 않도록 이랑 양 옆에 받침대를 세우고 끈으로 유인 / 원거지 및 곁가지 제거 : 지상부 150cm 정도에서 최종적으로 자르고 60cm 이하 곁가지는 제거 / 여름철 주기적 약제 살포 / 지상부 제거 : 가을철 지상부가 황변하면 지제부 제거 / 휴면 포기의 겨울철 언피해 방지 : 겨울철에 퇴비 등을 이랑 표면에 살포 / 수확 작업 / 수확 : 아주심기 후 2년 차부터, 난지 가을 아주심기에서는 아주심기 1년 후 가을부터 수확 가능 / 수확기간 : 1년차 1주, 2년차 2~3주, 3년차 4~6주, 5년 이후 8~10주 정도로 생육상태 보며 수확기간을 점차 길게 함 / 수확 : 25~27cm 자란 것을 땅속 1~2cm 깊이에서 자름 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 1년 / (아주심기 연도) / 2년 / 3년 / 4년 / 이후 / 퇴비(톤) / 4~6 / 4 이상 / 질소 / 12 / 15 / 20 / 30~40 / 인산 / 8 / 11 / 20~30 / 칼리 / 10 / 13 / 18 / 25~35 / 석회 / 100 / 붕사 / 2",dtl_30632.xml,절0
아욱,,재배법,씨뿌림,"시기 / 봄재배 : 2월 중순~4월 하순 / 가을재배 : 8월 하순~10월 중순 / 씨앗양 : 7.2∼15ℓ/10a / 거리 / 이랑 너비 1~1.2m / 포기 사이 12~20cm / 관리 / 솎음 : 발아 후 2~3회 실시 / 김매기 : 제초제 사용 / 물주기 : 가물 때 물주기 / 제4종 복비 사용 / 수확 / 더운 시기에 수확할 경우 새벽이나 저녁에 하여 시듦 방지 / 개화성기가 6~7월 이므로 이 시기가 오기 전 수확하는 것이 좋음 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 30.0 / 15.0 / 5.0 / 인산 / 칼리 / 13.0 / 7.0 / 2.0 / 석회 / 100 / 붕사 / 1.5",dtl_30631.xml,절0
양배추,,재배법,씨뿌림,"시기 / 봄재배 : 3~4월 / 여름재배 : 5~6월 / 가을재배 : 7~8월 / 월동재배 : 9월 / 모 기르기 주수 : 4,500~5,000주/10a / 씨앗양 : 0.6㎗/10a / 망사덮기 : 씨뿌림 직후 망사터널 피복 / 아주심기 및 관리 / 봄재배 : 5월 / 여름재배 : 7월(고랭지) / 가을재배 : 9월 / 월동재배 : 10~12월 / 심는 거리 : 이랑 너비 75cm, 포기 사이 45cm / 물주기 : 가물 때 물주기 / 김매기 : 제초제 사용 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 2,500 / - / 질소 / 30.0 / 11.0 / 7.0 / 6.0 / 인산 / 18.0 / 칼륨 / 23.0 / 석회 / 100",dtl_30634.xml,절0
양파,,재배법,씨뿌림,"시 기 : 8월 중순~9월 중순 / 모판면적 : 50㎡/10a / 씨앗량 : 4~6㎗/10a / 모잘록병 방제 : 씨뿌리기 전 / 모판관리 / 빛가림망덮기 : 발아 후 제거 / 물주기 : 수시 실시 / 솎음질 : 1~2회 실시 / 아주심기 / 시 기 : 10월 중순~11월 중순 / 심는거리 / 이랑너비 15~20cm / 포기사이 10~15cm / 우량묘 아주심기 / 본포 관리 / 제초제 살포 : 아주심기 전 / 중경 : 1~2회 실시 / 물주기 : 아주심기 후 및 줄기 비대기 / 수 확 / 수확적기 / 출하용 : 70~80% 쓰러짐 / 저장용 : 100% 쓰러짐 / 수확 : 맑은 날 1~2일 건조 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 비고 / 1회 / 2회 / 퇴비 / 2,000 / - / 질소 / 24 / 8 / 인산 / 7.7 / 칼리 / 15.4 / 5.8 / 4.8 / 석회 / 200",dtl_30633.xml,절0
연근,,재배법,기상조건,"생육적온 : 20~30℃ / 15℃ 이상 평균기온이 6개월 이상인 곳 / 시기 / 지온 12℃ 이상 / 4월 하순~5월 상순 / 종근 준비 / 씨눈이 충실하고 새끼연이 붙은 700~1,000g 정도 / 부패병이 감염되지 않은 곳에서 채취 / 10a당 300~400kg 소요 / 아주심기 / 거리 : 2×1m / 본수 : 400~500본/10a / 물관리 / 지온 확보시 : 낮에는 낮게, 밤에는 깊게 / 고온기 : 자주 갈아대기 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 3,000 / - / 석회 / 54 / 질소 / 23 / 4 / 8 / 11 / 인산 / 20 / 10 / 5 / 칼리 / 24 / 9 / 15 / 계분 / 188 / 94",dtl_30635.xml,절0
오이,,재배법,씨뿌림,"시기 : 11월 상순 / 거리 : 4~5cm×0.5cm / 트레이 : 32공 40공, 50공 / 씨앗양 : 2.0~2.5㎗/10a / 접목 육묘 / 대목(뿌리) : 흑종, 신토좌 / 접목방법 : 단근편엽맞접, 편엽맞접 / 신토좌는 흡비력이 강해 감량 비료 시비 / 묘상관리 / 아주심기 / 시기 : 12월 상순(본잎 3~4매) / 거리 : 이랑너비 150~180cm, 포기사이 30~40cm / 비닐덮기(멀칭) 및 터널재배 / 본포 관리 / 야간 12℃ 이상 보온 철저 / 점적관수, 물주기는 오전에 실시 / 투명필름덮기(멍칭), 지온 확보 / 받침대 세우기, 줄 유인 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 2,000 / - / 질소 / 24.0 / 9.0 / 5.0 / 인산 / 16.4 / 칼리 / 23.8 / 8.8 / 석회 / 200",dtl_30636.xml,절0
적채,,재배법,씨뿌림,"시기 : 3월 중순~5월 상순 / 씨앗양 : 70~80㎖/10a / 모 기르기 / 온도관리 : 25/15℃(주/야간) / 물주기 : 오전 중 20℃의 물주기 / 아주심기 / 시기 : 5월 상순~7월 상순 / 거리 : 이랑 너비 60cm, 포기 사이 50cm / 비닐덮기 : 두께 0.02~0.03mm 흑색비닐 이용 / 관리 / 가물 때 물주기 / 김매기 : 제초제 사용 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 3,000 / - / 질소 / 37 / 10 / 9 / 인산 / 20 / 칼리 / 30 / 15 / 석회 / 100 / 붕사 / 1 / 비료주는 / 시기 / 15일 전 / 아주심기 후 / 20일경 / 1회 후 / 2회 후",dtl_30638.xml,절0
쪽파,,재배법,씨뿌림,"씨뿌림 : 시설 내에서는 수시 씨뿌림 / 씨알 소요량 : 180~240kg/10a / 씨뿌리기 전 씨알 소독 / 솎음질 및 김매기 : 1~2회 실시 / 아주심기 / 이랑 너비 / 심는 거리 / 심는 주수 / 150~180cm / 15×15~20×10cm / 2~3구씩 / 재 배 / 다비성 작물로 질소질과 인산질 비료 충분히 주기 (비료성분 꾸준히 유지) / 아주심기 전 토양 살충제 살포 / 알맞은 습도 유지 / 건조하면 생육 부진 / 과습은 병해충 유발 / 수 확 / 3~4회에 나누어 수확 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 요소 / 45 / 11 / 34 / 용성인비 / 50 / - / 염화칼리 / 25 / 석회 / 200 / 퇴비 / 1,500 / 파의 웃거름은 김매기와 겸해서 주면 효과적",dtl_30639.xml,절0
참외,,재배법,씨뿌림,"시기 : 1월 상순~2월 상순 / 씨앗양 / 접수(참외) : 1㎗/10a / 대목(신토좌) : 8㎗/10a / 접목육묘 / 대목 : 신토좌, 참토좌 등 / 접목방법 : 맞접, 편엽맞접 / 본포관리 / 온도관리 철저 (보온 및 환기) / 점적관수 / 충분한 햇빛쬐기 / 살균제 살포 / 생장조정제처리 / 토마토톤 + GA / 저온기 50배, / 고온기 100배 / 풀메트액제 : 200배(물 2ℓ에 한병 10cc) / 씨방에 고루 묻도록 1회 처리 / 수확물 처리 / 적기수확 / 선별 및 규격포장 공동출하 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 2,000 / - / 질소 / 25.0 / 13.0 / 4.0 / 인산 / 7.7 / 칼리 / 16.0 / 8.3 / 3.7 / 석회 / 120 / 신토좌 등 흡비력이 강한 대목(뿌리)으로 접목재배 시 질소질 비료 감량해서 주기",dtl_30640.xml,절0
참취,,재배법,씨뿌림,"시기 / 봄 : 3~4월 / 가을 : 9~10월 / 지베렐린 10~30ppm에 30분간 담그기 / 씨앗양 : 2~4ℓ/10a / 아주심는 거리 / 이랑 너비 : 100cm / 포기 사이 : 20cm / 관리 / 모 기르기 : 파종상자나 105공 플러그판 / 빛가림 : 30~50% / 물주기 : 주기적인 물주기 / 웃거름 : 제4종 복비 사용 / 수 확 / 꽃대신장된 연한 잎과 줄기 / 20℃에 급속 냉동 보관 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 퇴비 / 3,000 / - / 질소 / 22 / 16 / 3 / 인산 / 12 / 칼리 / 18 / 석회 / 150",dtl_30641.xml,절0
청경채,,재배법,씨뿌림,"시기 : 4월 하순~9월 상순 / 씨앗양 : 160~200㎖/10a / 모 기르기 / 온도관리 : 25/15℃(주/야간) / 물주기 : 오전 중 20℃의 물주기 / 아주심기 / 시기 : 5월 상순~9월 하순 / 심는 거리 : 이랑 너비 15cm, 포기 사이 15cm / 비닐덮기 : 두께 0.02~0.03mm 흑색비닐 이용 / 관리 / 가물 때 물주기 / 김매기 : 제초제 사용 / 비료주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 12~15 / 인산 / 10~12 / 칼리 / 석회 / 150 / 비료주는 / 시기 / 10일 전",dtl_30643.xml,절0
치커리,"쌈용, 잎치커리",재배법,씨뿌림,"씨앗양 : 0.4~0.6dL/10a / 파종상 : 3.3m2/10a(200공 플러그 모 기르기 시 40m2/10a) / 모 기르기 / 플러그트레이(128공, 162공, 200공) : 본잎 3~5매 시 / 아주심기 / 시기 : 본잎 3~5매(플러그 묘) / 이랑 너비 : 120cm 내외 / 포기 사이 : 20×20cm 내외 / 10a당 주수 : 약 20,000주 / 관리 / 물주기 : 스프링클러, 분수호스, 점적관수 / 비료 주기 : 밑거름 50%(퇴비, 석회, 인산 100%), 웃거름 10일 간격 / 고온기 빛가림 : 30% 빛가림 / 병해충 방제 / 휴경기 담수 : 선충밀도 경감 / 돌려짓기 및 유기물 시용 / 농약방제(농약안전사용기준 준수) / 수확 후 관리 / 저온저장고 이용 : 0℃ / 표준출하규격 지켜서 수확물 포장 / 비료 주기 (kg/10a) / 비료주기 / 비료명 / 총량 / 밑거름 / 웃거름 / 1회 / 2회 / 3회 / 퇴비 / 1,500 / - / 질소 / 14.8 / 5.2 / 3.2 / 인산 / 3.0 / 칼리 / 11.8 / 6.5 / 2.0 / 1.3 / 석회 / 200",dtl_258609.xml,절0
